Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Father_Name,Birth Date,Phone Number,Citizen,Country,Zip Code,Year,Time,Longitude,Latitude,Mother_Name,Birth Date,Phone Number,Citizen,Country
Morgan,1983-12-03,0115 4960410,True,Slovakia (Slovak Republic),87817,2000,05:40:53,57.424615,-32.0046255,Jared,1983-12-03,0115 4960410,True,Slovakia (Slovak Republic),87817,2000,05:40:53,57.424615,-32.0046255,Jeffrey,1983-12-03,0115 4960410,True,Slovakia (Slovak Republic)
Dawn,2004-01-16,0808 157 0248,True,Czech Republic,48839,1997,19:16:20,47.437904,5.034197,Daniel,2004-01-16,0808 157 0248,True,Czech Republic,48839,1997,19:16:20,47.437904,5.034197,Jonathan,2004-01-16,0808 157 0248,True,Czech Republic
Bonnie,2013-05-24,(0151)4960844,True,Comoros,48374,2021,17:12:03,26.546507,64.747885,Sandra,2013-05-24,(0151)4960844,True,Comoros,48374,2021,17:12:03,26.546507,64.747885,Larry,2013-05-24,(0151)4960844,True,Comoros
Yvonne,1996-02-04,+442074960976,False,Saint Martin,43570,2008,08:09:25,38.523221,32.4511705,Daniel,1996-02-04,+442074960976,False,Saint Martin,43570,2008,08:09:25,38.523221,32.4511705,Amanda,1996-02-04,+442074960976,False,Saint Martin
Andrew,2019-10-19,+44(0)3069990547,False,Madagascar,24594,1975,00:34:55,20.111634,-59.096782,Willie,2019-10-19,+44(0)3069990547,False,Madagascar,24594,1975,00:34:55,20.111634,-59.096782,Angela,2019-10-19,+44(0)3069990547,False,Madagascar
Leslie,1972-02-12,+44(0)141 4960395,True,Montserrat,02374,1970,00:04:24,-139.269648,22.135408,Chad,1972-02-12,+44(0)141 4960395,True,Montserrat,02374,1970,00:04:24,-139.269648,22.135408,Benjamin,1972-02-12,+44(0)141 4960395,True,Montserrat
Katie,1996-07-02,(0909) 879 0004,False,Cape Verde,06131,1978,15:46:36,-74.079167,-63.2826655,Vanessa,1996-07-02,(0909) 879 0004,False,Cape Verde,06131,1978,15:46:36,-74.079167,-63.2826655,Timothy,1996-07-02,(0909) 879 0004,False,Cape Verde
Janice,2008-12-24,+44(0)118 496 0724,True,Montenegro,22823,1973,13:28:24,-107.760272,-74.439324,Beth,2008-12-24,+44(0)118 496 0724,True,Montenegro,22823,1973,13:28:24,-107.760272,-74.439324,Robert,2008-12-24,+44(0)118 496 0724,True,Montenegro
Jose,2003-06-21,+441632 960475,True,Bolivia,79907,1988,03:16:47,146.527655,77.861388,Allen,2003-06-21,+441632 960475,True,Bolivia,79907,1988,03:16:47,146.527655,77.861388,Jeffrey,2003-06-21,+441632 960475,True,Bolivia
Cindy,1981-11-30,+44(0)289018360,False,British Indian Ocean Territory (Chagos Archipelago),04449,1999,19:10:38,86.568355,17.510171,Tammie,1981-11-30,+44(0)289018360,False,British Indian Ocean Territory (Chagos Archipelago),04449,1999,19:10:38,86.568355,17.510171,Tiffany,1981-11-30,+44(0)289018360,False,British Indian Ocean Territory (Chagos Archipelago)
Erin,1984-03-16,08081570891,False,Haiti,43558,1987,19:54:19,-48.318812,-89.9236005,Robert,1984-03-16,08081570891,False,Haiti,43558,1987,19:54:19,-48.318812,-89.9236005,Mark,1984-03-16,08081570891,False,Haiti
Robert,2002-05-22,+44114 4960227,False,Qatar,19489,2002,11:41:50,10.653735,-7.028473,Jonathan,2002-05-22,+44114 4960227,False,Qatar,19489,2002,11:41:50,10.653735,-7.028473,Nancy,2002-05-22,+44114 4960227,False,Qatar
Chad,2005-06-23,+44(0)113 496 0860,False,Luxembourg,22252,1978,11:51:33,-21.457704,24.526206,Roy,2005-06-23,+44(0)113 496 0860,False,Luxembourg,22252,1978,11:51:33,-21.457704,24.526206,Christopher,2005-06-23,+44(0)113 496 0860,False,Luxembourg
Angela,2018-07-26,03069990336,False,Timor-Leste,37758,1977,20:34:09,-161.962098,13.763469,Samantha,2018-07-26,03069990336,False,Timor-Leste,37758,1977,20:34:09,-161.962098,13.763469,Carrie,2018-07-26,03069990336,False,Timor-Leste
Sarah,1987-09-03,(028) 9018 0559,True,Thailand,73586,2005,07:17:48,52.615562,41.1443715,Michael,1987-09-03,(028) 9018 0559,True,Thailand,73586,2005,07:17:48,52.615562,41.1443715,Daniel,1987-09-03,(028) 9018 0559,True,Thailand
Benjamin,2007-03-16,(029)2018960,False,Cambodia,24849,1999,21:14:40,-52.053782,-78.7633775,Marcus,2007-03-16,(029)2018960,False,Cambodia,24849,1999,21:14:40,-52.053782,-78.7633775,Karla,2007-03-16,(029)2018960,False,Cambodia
Tracy,1997-12-03,(0306) 999 0301,False,Djibouti,36671,1975,05:14:14,62.439232,-52.2745585,Joanna,1997-12-03,(0306) 999 0301,False,Djibouti,36671,1975,05:14:14,62.439232,-52.2745585,Andrew,1997-12-03,(0306) 999 0301,False,Djibouti
Eric,1981-02-11,+44(0)306 999 0837,True,Singapore,83736,2021,11:40:10,-106.063627,3.3755445,Donna,1981-02-11,+44(0)306 999 0837,True,Singapore,83736,2021,11:40:10,-106.063627,3.3755445,Joseph,1981-02-11,+44(0)306 999 0837,True,Singapore
Jeremy,1987-10-11,(020)74960254,False,Montenegro,59553,2018,21:34:36,106.174124,-13.6736135,Brandon,1987-10-11,(020)74960254,False,Montenegro,59553,2018,21:34:36,106.174124,-13.6736135,Michelle,1987-10-11,(020)74960254,False,Montenegro
Shannon,2018-04-25,+44151 496 0920,True,Guyana,25359,1983,21:02:06,-72.268067,-7.8750615,Christopher,2018-04-25,+44151 496 0920,True,Guyana,25359,1983,21:02:06,-72.268067,-7.8750615,Nicole,2018-04-25,+44151 496 0920,True,Guyana
Steve,2003-07-10,+44(0)131 496 0794,False,Netherlands Antilles,49968,2004,08:05:27,130.026033,57.0357525,Linda,2003-07-10,+44(0)131 496 0794,False,Netherlands Antilles,49968,2004,08:05:27,130.026033,57.0357525,Ian,2003-07-10,+44(0)131 496 0794,False,Netherlands Antilles
Vincent,1995-03-26,+44121 496 0835,False,Turks and Caicos Islands,80758,1992,10:41:52,-90.156375,-23.920115,Ashley,1995-03-26,+44121 496 0835,False,Turks and Caicos Islands,80758,1992,10:41:52,-90.156375,-23.920115,David,1995-03-26,+44121 496 0835,False,Turks and Caicos Islands
Jamie,2009-12-25,+44(0)161 4960205,True,Guatemala,10297,1982,21:35:18,-120.736126,-60.3399775,Sean,2009-12-25,+44(0)161 4960205,True,Guatemala,10297,1982,21:35:18,-120.736126,-60.3399775,Brooke,2009-12-25,+44(0)161 4960205,True,Guatemala
John,1996-04-16,(029) 2018380,False,Argentina,46064,2001,07:12:18,-167.783183,-51.0316865,Joseph,1996-04-16,(029) 2018380,False,Argentina,46064,2001,07:12:18,-167.783183,-51.0316865,Thomas,1996-04-16,(029) 2018380,False,Argentina
Kaylee,2020-06-19,0117 4960638,False,Guinea-Bissau,43352,1994,06:45:34,-2.581278,-36.8955155,Henry,2020-06-19,0117 4960638,False,Guinea-Bissau,43352,1994,06:45:34,-2.581278,-36.8955155,Gary,2020-06-19,0117 4960638,False,Guinea-Bissau
Maria,1998-01-21,08081570473,False,British Virgin Islands,45921,1972,17:12:24,56.655163,41.2991705,Thomas,1998-01-21,08081570473,False,British Virgin Islands,45921,1972,17:12:24,56.655163,41.2991705,Kenneth,1998-01-21,08081570473,False,British Virgin Islands
Robin,2015-07-11,+441144960255,False,Dominica,99549,1997,02:16:05,66.835652,-20.309686,Angela,2015-07-11,+441144960255,False,Dominica,99549,1997,02:16:05,66.835652,-20.309686,David,2015-07-11,+441144960255,False,Dominica
Melissa,2014-01-04,+441914960817,False,Saint Barthelemy,09159,1992,11:47:22,139.511037,-66.231211,Mark,2014-01-04,+441914960817,False,Saint Barthelemy,09159,1992,11:47:22,139.511037,-66.231211,Angela,2014-01-04,+441914960817,False,Saint Barthelemy
Sarah,1994-08-08,020 74960403,True,Namibia,54479,1970,21:33:11,-173.673826,1.365062,Mark,1994-08-08,020 74960403,True,Namibia,54479,1970,21:33:11,-173.673826,1.365062,Brooke,1994-08-08,020 74960403,True,Namibia
Maria,1992-03-16,(0114)4960065,True,Saint Pierre and Miquelon,65590,2011,11:04:08,31.095719,46.5467295,Nicholas,1992-03-16,(0114)4960065,True,Saint Pierre and Miquelon,65590,2011,11:04:08,31.095719,46.5467295,William,1992-03-16,(0114)4960065,True,Saint Pierre and Miquelon
Katherine,1998-03-19,(0121) 4960435,False,Gambia,21147,2011,02:12:01,-10.272882,-13.063933,Mary,1998-03-19,(0121) 4960435,False,Gambia,21147,2011,02:12:01,-10.272882,-13.063933,Sydney,1998-03-19,(0121) 4960435,False,Gambia
Lydia,2000-07-01,01632 960068,False,Gabon,86745,1982,19:28:53,-149.053969,-53.194805,Scott,2000-07-01,01632 960068,False,Gabon,86745,1982,19:28:53,-149.053969,-53.194805,James,2000-07-01,01632 960068,False,Gabon
Joshua,2013-08-16,+44151 4960588,False,French Southern Territories,03412,2014,03:03:51,17.106754,-69.180330,Crystal,2013-08-16,+44151 4960588,False,French Southern Territories,03412,2014,03:03:51,17.106754,-69.180330,Cynthia,2013-08-16,+44151 4960588,False,French Southern Territories
Amy,2009-08-22,(0191)4960307,True,United Arab Emirates,26124,1981,05:48:44,82.298951,-32.6359925,Sue,2009-08-22,(0191)4960307,True,United Arab Emirates,26124,1981,05:48:44,82.298951,-32.6359925,James,2009-08-22,(0191)4960307,True,United Arab Emirates
Sergio,1982-04-27,(0114) 496 0139,False,Samoa,93930,1997,04:21:04,-113.780623,-65.4462155,Lawrence,1982-04-27,(0114) 496 0139,False,Samoa,93930,1997,04:21:04,-113.780623,-65.4462155,Jessica,1982-04-27,(0114) 496 0139,False,Samoa
Jennifer,1979-11-20,+44(0)1174960393,False,Finland,64284,2002,10:24:27,138.778669,85.139692,Sheila,1979-11-20,+44(0)1174960393,False,Finland,64284,2002,10:24:27,138.778669,85.139692,Lisa,1979-11-20,+44(0)1174960393,False,Finland
Maria,2016-03-14,(029) 2018122,True,Bangladesh,05394,1998,10:53:34,-133.641189,-40.805201,William,2016-03-14,(029) 2018122,True,Bangladesh,05394,1998,10:53:34,-133.641189,-40.805201,Erica,2016-03-14,(029) 2018122,True,Bangladesh
Gary,1983-08-29,01174960797,False,Belize,95767,2003,19:41:19,-82.886374,-45.565770,Derrick,1983-08-29,01174960797,False,Belize,95767,2003,19:41:19,-82.886374,-45.565770,Joseph,1983-08-29,01174960797,False,Belize
Sergio,2019-04-08,(029)2018920,True,United Kingdom,33170,2011,11:38:42,93.653010,45.0639425,Matthew,2019-04-08,(029)2018920,True,United Kingdom,33170,2011,11:38:42,93.653010,45.0639425,Nicholas,2019-04-08,(029)2018920,True,United Kingdom
Christopher,2005-12-09,+441214960263,True,China,12998,1977,01:45:56,-44.116730,71.3593715,Rhonda,2005-12-09,+441214960263,True,China,12998,1977,01:45:56,-44.116730,71.3593715,Donald,2005-12-09,+441214960263,True,China
Joann,1992-08-11,+44(0)161 4960739,True,Western Sahara,81960,2005,04:22:20,-161.697725,-60.3006255,Barbara,1992-08-11,+44(0)161 4960739,True,Western Sahara,81960,2005,04:22:20,-161.697725,-60.3006255,Susan,1992-08-11,+44(0)161 4960739,True,Western Sahara
Austin,2005-12-30,+44(0)1632960483,False,Montserrat,56783,1986,20:30:09,113.863279,-86.017457,Molly,2005-12-30,+44(0)1632960483,False,Montserrat,56783,1986,20:30:09,113.863279,-86.017457,Michael,2005-12-30,+44(0)1632960483,False,Montserrat
Madison,1986-02-08,+44(0)117 4960110,True,Venezuela,58403,1992,07:12:28,15.236623,-10.758243,Alexander,1986-02-08,+44(0)117 4960110,True,Venezuela,58403,1992,07:12:28,15.236623,-10.758243,Howard,1986-02-08,+44(0)117 4960110,True,Venezuela
Betty,2013-04-13,(0113) 496 0632,False,Guernsey,99928,1977,16:54:30,-86.840748,-41.806027,Crystal,2013-04-13,(0113) 496 0632,False,Guernsey,99928,1977,16:54:30,-86.840748,-41.806027,Laurie,2013-04-13,(0113) 496 0632,False,Guernsey
Emily,1980-01-03,+4429 2018 0804,False,Mali,86524,2003,21:47:06,150.702223,6.207321,Jennifer,1980-01-03,+4429 2018 0804,False,Mali,86524,2003,21:47:06,150.702223,6.207321,Danielle,1980-01-03,+4429 2018 0804,False,Mali
Vincent,1980-01-10,+44(0)1632 960358,False,Saint Pierre and Miquelon,45701,2005,21:25:51,-55.765843,-69.6314985,Tabitha,1980-01-10,+44(0)1632 960358,False,Saint Pierre and Miquelon,45701,2005,21:25:51,-55.765843,-69.6314985,Jessica,1980-01-10,+44(0)1632 960358,False,Saint Pierre and Miquelon
Linda,1999-01-14,01174960879,False,Reunion,99220,2006,20:51:35,104.156395,50.588659,Melissa,1999-01-14,01174960879,False,Reunion,99220,2006,20:51:35,104.156395,50.588659,Bobby,1999-01-14,01174960879,False,Reunion
Joe,1990-10-24,+44(0)121 4960522,True,Vanuatu,13748,2020,16:07:26,-172.595117,50.974389,Beth,1990-10-24,+44(0)121 4960522,True,Vanuatu,13748,2020,16:07:26,-172.595117,50.974389,Daniel,1990-10-24,+44(0)121 4960522,True,Vanuatu
Laurie,1983-07-10,+4429 2018849,False,Argentina,06844,2006,08:44:57,137.862346,39.919318,Thomas,1983-07-10,+4429 2018849,False,Argentina,06844,2006,08:44:57,137.862346,39.919318,Rebecca,1983-07-10,+4429 2018849,False,Argentina
Rachel,1995-09-30,+44(0)1632960743,False,Indonesia,13277,1986,13:53:58,122.568644,-37.871780,Ashley,1995-09-30,+44(0)1632960743,False,Indonesia,13277,1986,13:53:58,122.568644,-37.871780,Cassidy,1995-09-30,+44(0)1632960743,False,Indonesia
Angelica,2006-09-27,0808 157 0965,False,Congo,29439,1972,04:05:15,164.441344,87.8131545,John,2006-09-27,0808 157 0965,False,Congo,29439,1972,04:05:15,164.441344,87.8131545,Jennifer,2006-09-27,0808 157 0965,False,Congo
Martha,1977-11-15,+44(0)131 4960943,False,Palestinian Territory,22108,1994,18:12:27,67.117791,89.507277,Jimmy,1977-11-15,+44(0)131 4960943,False,Palestinian Territory,22108,1994,18:12:27,67.117791,89.507277,Lauren,1977-11-15,+44(0)131 4960943,False,Palestinian Territory
Evelyn,2010-12-18,+441914960184,True,Peru,24277,2010,13:02:04,18.471673,-15.497215,Maurice,2010-12-18,+441914960184,True,Peru,24277,2010,13:02:04,18.471673,-15.497215,Scott,2010-12-18,+441914960184,True,Peru
George,1981-08-11,+44(0)1314960968,False,Austria,57753,1989,01:07:28,99.737301,45.441662,Alicia,1981-08-11,+44(0)1314960968,False,Austria,57753,1989,01:07:28,99.737301,45.441662,Jeffrey,1981-08-11,+44(0)1314960968,False,Austria
Bonnie,2013-01-29,+44161 4960080,False,Mongolia,29088,1992,04:40:52,-90.703262,24.366433,Caitlin,2013-01-29,+44161 4960080,False,Mongolia,29088,1992,04:40:52,-90.703262,24.366433,Elizabeth,2013-01-29,+44161 4960080,False,Mongolia
Timothy,1993-03-31,(01632)960663,True,Gibraltar,96029,2009,13:17:23,-149.687518,63.8575285,Stephen,1993-03-31,(01632)960663,True,Gibraltar,96029,2009,13:17:23,-149.687518,63.8575285,Michael,1993-03-31,(01632)960663,True,Gibraltar
Michael,1980-04-02,+44(0)1164960993,False,Bermuda,54977,1993,06:21:52,-101.157813,-37.6842395,Sabrina,1980-04-02,+44(0)1164960993,False,Bermuda,54977,1993,06:21:52,-101.157813,-37.6842395,Lindsay,1980-04-02,+44(0)1164960993,False,Bermuda
Elizabeth,1989-02-05,(0116) 4960038,True,Norway,95035,1989,04:08:49,-115.125821,86.752475,Jerry,1989-02-05,(0116) 4960038,True,Norway,95035,1989,04:08:49,-115.125821,86.752475,Charles,1989-02-05,(0116) 4960038,True,Norway
Jeffrey,2000-12-11,0118 496 0956,False,Ghana,19854,2015,06:35:23,179.521369,-62.320025,Destiny,2000-12-11,0118 496 0956,False,Ghana,19854,2015,06:35:23,179.521369,-62.320025,Brittany,2000-12-11,0118 496 0956,False,Ghana
David,1988-05-24,+44(0)1184960177,False,Lesotho,47168,1984,19:31:23,84.059611,-73.8900695,Kathleen,1988-05-24,+44(0)1184960177,False,Lesotho,47168,1984,19:31:23,84.059611,-73.8900695,Tiffany,1988-05-24,+44(0)1184960177,False,Lesotho
Matthew,1995-01-22,+44(0)28 9018 0266,True,Congo,77237,2002,13:13:13,56.439095,-14.8633075,Laura,1995-01-22,+44(0)28 9018 0266,True,Congo,77237,2002,13:13:13,56.439095,-14.8633075,Krista,1995-01-22,+44(0)28 9018 0266,True,Congo
Jason,1977-02-12,+44(0)292018820,True,Monaco,46779,2002,05:33:17,-88.738953,-65.943960,Jennifer,1977-02-12,+44(0)292018820,True,Monaco,46779,2002,05:33:17,-88.738953,-65.943960,Tyler,1977-02-12,+44(0)292018820,True,Monaco
Joshua,1972-04-03,+44(0)131 4960107,True,Madagascar,32435,1971,05:51:18,-172.542834,-12.420470,Valerie,1972-04-03,+44(0)131 4960107,True,Madagascar,32435,1971,05:51:18,-172.542834,-12.420470,Matthew,1972-04-03,+44(0)131 4960107,True,Madagascar
Jessica,1985-01-02,+44117 496 0325,False,Korea,33060,1977,04:23:52,-84.125953,-23.051630,Nicole,1985-01-02,+44117 496 0325,False,Korea,33060,1977,04:23:52,-84.125953,-23.051630,Erica,1985-01-02,+44117 496 0325,False,Korea
Kevin,2001-03-31,+44(0)141 496 0090,True,Estonia,04600,2011,01:16:43,12.113972,-63.2823835,Wayne,2001-03-31,+44(0)141 496 0090,True,Estonia,04600,2011,01:16:43,12.113972,-63.2823835,Joshua,2001-03-31,+44(0)141 496 0090,True,Estonia
Elijah,1974-04-06,(020) 7496 0595,False,Saudi Arabia,80231,2014,15:21:24,125.625949,-53.217311,Stacey,1974-04-06,(020) 7496 0595,False,Saudi Arabia,80231,2014,15:21:24,125.625949,-53.217311,Tyler,1974-04-06,(020) 7496 0595,False,Saudi Arabia
Daniel,1974-11-10,+449098790132,True,France,77677,2016,22:21:50,-69.454757,85.1364985,Stephanie,1974-11-10,+449098790132,True,France,77677,2016,22:21:50,-69.454757,85.1364985,Brandi,1974-11-10,+449098790132,True,France
Nicole,1983-09-22,+44(0)1214960533,False,United States Minor Outlying Islands,59789,2021,11:20:32,158.784600,-79.243034,Sue,1983-09-22,+44(0)1214960533,False,United States Minor Outlying Islands,59789,2021,11:20:32,158.784600,-79.243034,Andrew,1983-09-22,+44(0)1214960533,False,United States Minor Outlying Islands
Brianna,1981-01-04,+44289018048,True,Serbia,19139,1994,12:54:34,176.608392,67.2631525,Jerry,1981-01-04,+44289018048,True,Serbia,19139,1994,12:54:34,176.608392,67.2631525,Aaron,1981-01-04,+44289018048,True,Serbia
Richard,1983-06-28,+44191 4960952,False,Ukraine,13764,2016,00:48:52,-54.973616,-8.4234485,Marisa,1983-06-28,+44191 4960952,False,Ukraine,13764,2016,00:48:52,-54.973616,-8.4234485,Katherine,1983-06-28,+44191 4960952,False,Ukraine
Alan,1976-09-20,+44(0)115 4960045,False,Saint Lucia,71623,1989,22:01:52,-45.857456,56.8822075,Kimberly,1976-09-20,+44(0)115 4960045,False,Saint Lucia,71623,1989,22:01:52,-45.857456,56.8822075,Chad,1976-09-20,+44(0)115 4960045,False,Saint Lucia
Katherine,1981-02-21,+44(0)114 496 0312,True,Mauritius,21731,1995,12:57:14,167.604565,67.744315,Justin,1981-02-21,+44(0)114 496 0312,True,Mauritius,21731,1995,12:57:14,167.604565,67.744315,Brandy,1981-02-21,+44(0)114 496 0312,True,Mauritius
Gabrielle,2000-05-28,0131 496 0723,True,Uganda,59892,2020,00:09:13,-119.739911,35.6102345,Robert,2000-05-28,0131 496 0723,True,Uganda,59892,2020,00:09:13,-119.739911,35.6102345,Jonathan,2000-05-28,0131 496 0723,True,Uganda
Steven,1986-05-01,(0117) 4960441,False,Saint Martin,49142,1996,10:06:24,86.660627,-42.2663735,Marcus,1986-05-01,(0117) 4960441,False,Saint Martin,49142,1996,10:06:24,86.660627,-42.2663735,Leah,1986-05-01,(0117) 4960441,False,Saint Martin
Austin,1977-08-27,(028)9018833,False,Samoa,20720,1985,01:31:19,-152.552125,36.854598,Kurt,1977-08-27,(028)9018833,False,Samoa,20720,1985,01:31:19,-152.552125,36.854598,Brittany,1977-08-27,(028)9018833,False,Samoa
Edward,1976-01-17,+44141 496 0192,False,Solomon Islands,89536,2018,06:03:25,-84.014945,-46.396228,Brian,1976-01-17,+44141 496 0192,False,Solomon Islands,89536,2018,06:03:25,-84.014945,-46.396228,Jon,1976-01-17,+44141 496 0192,False,Solomon Islands
Matthew,1982-08-06,(0113) 496 0689,True,Tokelau,03845,2013,13:40:17,-45.660421,-30.074151,Veronica,1982-08-06,(0113) 496 0689,True,Tokelau,03845,2013,13:40:17,-45.660421,-30.074151,Justin,1982-08-06,(0113) 496 0689,True,Tokelau
Nathan,2006-12-07,+44(0)1914960478,False,Svalbard & Jan Mayen Islands,01822,1997,05:31:38,-42.681660,-8.1094425,Mary,2006-12-07,+44(0)1914960478,False,Svalbard & Jan Mayen Islands,01822,1997,05:31:38,-42.681660,-8.1094425,Tanya,2006-12-07,+44(0)1914960478,False,Svalbard & Jan Mayen Islands
Kimberly,1999-01-19,+44121 496 0240,True,Costa Rica,98704,1989,20:25:42,-103.957202,58.8567415,Jennifer,1999-01-19,+44121 496 0240,True,Costa Rica,98704,1989,20:25:42,-103.957202,58.8567415,Hannah,1999-01-19,+44121 496 0240,True,Costa Rica
Courtney,1977-06-23,+44(0)118 4960738,True,Korea,66321,1970,08:33:07,37.771518,87.1203575,John,1977-06-23,+44(0)118 4960738,True,Korea,66321,1970,08:33:07,37.771518,87.1203575,Brandon,1977-06-23,+44(0)118 4960738,True,Korea
Erica,2004-04-03,(0113) 4960278,True,Ukraine,65107,1978,08:14:47,47.669684,-7.319509,Shelly,2004-04-03,(0113) 4960278,True,Ukraine,65107,1978,08:14:47,47.669684,-7.319509,William,2004-04-03,(0113) 4960278,True,Ukraine
Judy,1987-10-16,+44(0)306 9990264,False,Seychelles,50017,2018,06:25:39,-45.734459,23.2463095,Jill,1987-10-16,+44(0)306 9990264,False,Seychelles,50017,2018,06:25:39,-45.734459,23.2463095,James,1987-10-16,+44(0)306 9990264,False,Seychelles
Lisa,1999-11-03,+44131 4960998,False,Gibraltar,58281,1988,22:55:43,151.073570,60.8868865,Ryan,1999-11-03,+44131 4960998,False,Gibraltar,58281,1988,22:55:43,151.073570,60.8868865,Rodney,1999-11-03,+44131 4960998,False,Gibraltar
Richard,2019-10-11,+44(0)113 496 0942,False,El Salvador,42560,1974,00:31:45,28.153930,-16.6367795,Allison,2019-10-11,+44(0)113 496 0942,False,El Salvador,42560,1974,00:31:45,28.153930,-16.6367795,Christopher,2019-10-11,+44(0)113 496 0942,False,El Salvador
Kenneth,1989-12-26,+44(0)151 496 0025,True,Iraq,11133,1985,01:03:01,-26.532654,-62.192357,Kelly,1989-12-26,+44(0)151 496 0025,True,Iraq,11133,1985,01:03:01,-26.532654,-62.192357,Diana,1989-12-26,+44(0)151 496 0025,True,Iraq
Austin,2013-02-20,+44808 1570762,False,British Indian Ocean Territory (Chagos Archipelago),62029,1995,07:28:34,-40.567946,-11.3475125,Jason,2013-02-20,+44808 1570762,False,British Indian Ocean Territory (Chagos Archipelago),62029,1995,07:28:34,-40.567946,-11.3475125,Paul,2013-02-20,+44808 1570762,False,British Indian Ocean Territory (Chagos Archipelago)
Donald,2007-08-20,01214960970,True,Lebanon,97534,1974,04:51:56,-156.065213,-66.065990,Sue,2007-08-20,01214960970,True,Lebanon,97534,1974,04:51:56,-156.065213,-66.065990,Michael,2007-08-20,01214960970,True,Lebanon
